"Id","Annee_mode","Nom_mode","Label"
32310495,1989,"SUMNER-D","SUMNER-D,1989"
32312541,1986,"SEYHUN-H","SEYHUN-H,1986"
32316625,1989,"FRIEDMAN-S","FRIEDMAN-S,1989"
32319488,1989,"CUTLER-D","CUTLER-D,1989"
32324042,1989,"HALL-S","HALL-S,1989"
32325454,1988,"HOSKISSON-R","HOSKISSON-R,1988"
32327698,1989,"KOH-F","KOH-F,1989"
32332184,1991,"KANDORI-M","KANDORI-M,1991"
32336481,1985,"SCHURR-P","SCHURR-P,1985"
32337804,1979,"KLEE-K","KLEE-K,1979"
32339378,1990,"EPSTEIN-L","EPSTEIN-L,1990"
32342607,1989,"FAMA-E","FAMA-E,1989"
32345089,1992,"EICHENBAUM-M","EICHENBAUM-M,1992"
32346404,1984,"CONNOR-G","CONNOR-G,1984"
32351483,1975,"IBBOTSON-R","IBBOTSON-R,1975"
32360912,1987,"GOLDSTEIN-W","GOLDSTEIN-W,1987"
32361535,1967,"TULLOCK-G","TULLOCK-G,1967"
32362738,1993,"FLATH-D","FLATH-D,1993"
32368979,1983,"LAURENT-A","LAURENT-A,1983"
32369193,1992,"SMITH-C","SMITH-C,1992"
32372214,1985,"JORION-P","JORION-P,1985"
32378965,1965,"UZAWA-H","UZAWA-H,1965"
32381883,1985,"GALOR-E","GALOR-E,1985"
32386317,1988,"COCHRANE-J","COCHRANE-J,1988"
32388522,1996,"PORTER-M","PORTER-M,1996"
32391097,1981,"GOLDBERG-L","GOLDBERG-L,1981"
32392159,1975,"POSNER-R","POSNER-R,1975"
32401899,1996,"ROE-M","ROE-M,1996"
32403374,1964,"BECKER-S","BECKER-S,1964"
32408612,1989,"GRINBLATT-M","GRINBLATT-M,1989"
32414259,1989,"MITCHELL-W","MITCHELL-W,1989"
32414323,1990,"KIMBALL-M","KIMBALL-M,1990"
32416111,1983,"ANDERSON-G","ANDERSON-G,1983"
32416803,1988,"TAYLOR-M","TAYLOR-M,1988"
32417987,1973,"LUCAS-R","LUCAS-R,1973"
32421325,1984,"ROZEFF-M","ROZEFF-M,1984"
32423051,1990,"CORNWELL-C","CORNWELL-C,1990"
32425166,1897,"HOLMES-O","HOLMES-O,1897"
32430955,1985,"EISENHARDT-K","EISENHARDT-K,1985"
32432882,1987,"ENGLE-R","ENGLE-R,1987"
32437178,1993,"CUSATIS-P","CUSATIS-P,1993"
32437860,1992,"BENABOU-R","BENABOU-R,1992"
32439777,1992,"CHIAPPORI-P","CHIAPPORI-P,1992"
32441516,1991,"BORENSTEIN-S","BORENSTEIN-S,1991"
32444465,1991,"LO-A","LO-A,1991"
32444925,1984,"FLOOD-R","FLOOD-R,1984"
32448470,1988,"COURAKIS-A","COURAKIS-A,1988"
32450174,1989,"HALL-J","HALL-J,1989"
32457785,1988,"BAGNOLI-M","BAGNOLI-M,1988"
32459459,1980,"DOTHAN-U","DOTHAN-U,1980"
32463565,1992,"BRUDERL-J","BRUDERL-J,1992"
32464232,1990,"FERSON-W","FERSON-W,1990"
32471595,1985,"BAIRD-I","BAIRD-I,1985"
32473050,1968,"MANDELBROT-B","MANDELBROT-B,1968"
32477067,1988,"HEIDE-J","HEIDE-J,1988"
32478968,1983,"SLOVIC-P","SLOVIC-P,1983"
32486481,1984,"GUESNERIE-R","GUESNERIE-R,1984"
32488811,1985,"KARNANI-A","KARNANI-A,1985"
32494773,1988,"STOKEY-N","STOKEY-N,1988"
32503942,1987,"JEMISON-D","JEMISON-D,1987"
32505238,1981,"NELSON-C","NELSON-C,1981"
32512073,1996,"DEMIRGUCKUNT-A","DEMIRGUCKUNT-A,1996"
32513093,1993,"KING-R","KING-R,1993"
32514946,1988,"CUMMINS-J","CUMMINS-J,1988"
32516472,1993,"SCHALLER-H","SCHALLER-H,1993"
32518585,1991,"CHAN-K","CHAN-K,1991"
32519070,1976,"PITTS-R","PITTS-R,1976"
32521865,1980,"STATTMAN-D","STATTMAN-D,1980"
32525702,1994,"BLACK-J","BLACK-J,1994"
32529767,1980,"BROCKHAUS-R","BROCKHAUS-R,1980"
32530890,1991,"MADAN-D","MADAN-D,1991"
32540659,1991,"KRANE-S","KRANE-S,1991"
32540722,1991,"DAMODARAN-A","DAMODARAN-A,1991"
32542088,1975,"BLACK-F","BLACK-F,1975"
32542611,1978,"DOTHAN-L","DOTHAN-L,1978"
32542679,1994,"GORDON-D","GORDON-D,1994"
32546231,1981,"DUNN-K","DUNN-K,1981"
