"Source","Target","N","nb_cit_Target","nb_cit_Source","Weight"
41510284,23193647,4,10,61,0.161955266035783
41510284,25094803,4,33,61,0.0891534397383986
41510284,27179502,4,95,61,0.0525452268318709
41510284,27994777,5,9,61,0.21339479988816
41510284,28030540,4,5,61,0.229039333725547
41510284,28404852,12,25,61,0.30728851183895
41510284,29117133,10,56,61,0.171096477707289
41510284,29132386,6,16,61,0.192055319899344
41510284,29983597,11,26,61,0.276211078523504
41510284,30423239,7,63,61,0.112917914315693
41510284,30535312,4,34,61,0.0878325750182118
41510284,30566918,5,9,61,0.21339479988816
41510284,30574816,24,61,61,0.39344262295082
41510284,31160090,6,11,61,0.231627430944655
41510284,31567295,6,9,61,0.256073759865792
41510284,32034205,27,244,61,0.221311475409836
41510284,32369021,5,9,61,0.21339479988816
41510284,33144654,9,36,61,0.192055319899344
41510284,33544458,4,67,61,0.0625687779140675
41510284,33833619,21,95,61,0.275862440867322
41510284,34021094,4,16,61,0.128036879932896
41510284,34122701,12,70,61,0.183640010334852
41510284,34227088,4,81,61,0.056905279970176
41510284,34504807,4,16,61,0.128036879932896
41510284,35583616,10,19,61,0.293736747723023
41510284,36336702,7,98,61,0.0905357460425185
41510284,36596189,7,8,61,0.316875111148815
41510284,36654651,7,84,61,0.0977897823397447
41510284,36875488,4,57,61,0.0678355961475091
41510284,37169933,5,12,61,0.184805317738643
41510284,37180733,7,120,61,0.0818168018871323
41510284,37450510,4,34,61,0.0878325750182118
41510284,37584979,7,22,61,0.191082881651415
41510284,37759873,6,66,61,0.0945615027076918
41510284,37871006,5,113,61,0.0602234824378001
41510284,38579718,7,53,61,0.123110526236692
41510284,39291499,6,18,61,0.181071492085037
41510284,39317100,6,47,61,0.112056590416973
41510284,39582539,5,51,61,0.0896437464955599
41510284,39887681,4,13,61,0.142044164845687
41510284,40323340,23,116,61,0.273422294760148
41510284,41321159,5,7,61,0.241966959247914
41510284,41495917,7,31,61,0.160972717436396
41512633,10098197,4,4,9,0.666666666666667
41512633,29792237,5,35,9,0.281718084909506
41512633,33582226,4,11,9,0.402015126103685
41513067,31728263,4,9,6,0.544331053951817
41513067,40632380,4,87,6,0.175075243812963
41516364,3406378,6,14,16,0.400891862868637
41516364,3829231,6,83,16,0.164646389984536
41516364,12299162,4,9,16,0.333333333333333
41516364,14450622,6,23,16,0.312771621085612
41516364,22072376,9,42,16,0.347182537414707
41516364,25387792,9,51,16,0.315063018906302
41516364,27170307,6,22,16,0.319801074533416
41516364,28017996,4,15,16,0.258198889747161
41516364,30001927,6,78,16,0.169841555121689
41516364,31875935,13,79,16,0.365653567800958
41516364,32478968,5,12,16,0.360843918243516
41516364,34303033,5,17,16,0.303169531295416
41516364,34404803,9,23,16,0.469157431628418
41516364,40963220,4,6,16,0.408248290463863
41516364,40964588,4,14,16,0.267261241912424
41516557,4135587,4,8,20,0.316227766016838
41516557,36065940,5,15,20,0.288675134594813
41516557,36989401,7,38,20,0.253916687538504
41516557,39219058,7,19,20,0.359092423229804
41516557,41030213,7,57,20,0.207322107215682
41524028,36531674,4,133,13,0.0961972140487764
41524541,10526626,9,43,12,0.396202907846531
41524541,29775145,5,21,12,0.314970394174356
41524541,33873511,4,16,12,0.288675134594813
41524541,40961673,4,53,12,0.158610317143629
41531494,5206559,4,75,58,0.0606478434863123
41531494,8814729,4,4,58,0.262612865719445
41531494,9784477,12,207,58,0.109517135638679
41531494,24352424,7,103,58,0.090566050895599
41531494,27028695,4,11,58,0.158361516492979
41531494,27295239,4,42,58,0.0810440898473108
41531494,28327904,6,15,58,0.203419051086243
41531494,28679094,13,23,58,0.355930690825706
41531494,28796548,4,7,58,0.198516666794186
41531494,29389697,6,45,58,0.117444043902941
41531494,29600166,4,20,58,0.117444043902941
41531494,29981781,5,6,58,0.268028133709449
41531494,30329936,4,22,58,0.111978502191171
41531494,30423239,6,63,58,0.099258333397093
41531494,31684731,4,6,58,0.214422506967559
41531494,31960325,14,108,58,0.176889543501744
41531494,32034205,5,244,58,0.0420301649461929
41531494,32854312,5,19,58,0.150618808282194
41531494,33460856,4,76,58,0.0602475233128778
41531494,33544458,5,67,58,0.080208169714404
41531494,34227088,7,81,58,0.102127225557562
41531494,35475380,4,58,58,0.0689655172413793
41531494,35822613,5,20,58,0.146805054878676
41531494,35931419,5,5,58,0.293610109757352
41531494,36336702,10,98,58,0.132639527269323
41531494,36511566,4,15,58,0.135612700724162
41531494,36557246,4,4,58,0.262612865719445
41531494,36875488,4,57,58,0.0695678476053965
41531494,37125802,4,36,58,0.0875376219064817
41531494,37180733,7,120,58,0.0839060777599422
41531494,37461463,8,15,58,0.271225401448324
41531494,37687994,5,34,58,0.112594337277761
41531494,37861560,4,30,58,0.0958926602970768
41531494,37871006,7,113,58,0.0864658910809055
41531494,38084517,5,60,58,0.0847579379526013
41531494,38510820,8,68,58,0.127385951059696
41531494,38821778,4,17,58,0.127385951059696
41531494,38961025,5,19,58,0.150618808282194
41531494,39431235,5,46,58,0.0968003865827958
41531494,39483661,8,12,58,0.303239217431561
41531494,40614604,6,51,58,0.110319469702938
41531494,41421136,4,37,58,0.0863465783552691
41536538,5206559,5,75,11,0.174077655955698
41536538,39757551,4,67,11,0.147341893736751
41567386,32034205,4,244,9,0.085357919955264
41567386,36848354,4,9,9,0.444444444444444
41567386,40935414,5,23,9,0.347524023428458
41569885,8257075,4,53,57,0.0727754046138963
41569885,9784477,6,207,57,0.0552368176666107
41569885,11603141,5,9,57,0.220755392844174
41569885,12838770,4,49,57,0.0756875632608597
41569885,12855589,4,20,57,0.118469775551818
41569885,27257452,4,64,57,0.0662266178532522
41569885,27951003,6,9,57,0.264906471413009
41569885,28479587,9,25,57,0.238415824271708
41569885,28551937,4,15,57,0.136797113611354
41569885,28696432,6,20,57,0.177704663327728
41569885,29580123,10,23,57,0.276184088333054
41569885,30001927,4,78,57,0.0599895027554463
41569885,30051279,6,70,57,0.0949871380291955
41569885,32015547,15,32,57,0.351219679343135
41569885,32250791,7,17,57,0.224872398171132
41569885,32263173,15,25,57,0.397359707119513
41569885,32673280,7,57,57,0.12280701754386
41569885,33293395,4,23,57,0.110473635333221
41569885,33318947,4,10,57,0.167541563316678
41569885,36271465,5,11,57,0.199680765957718
41569885,37305287,4,44,57,0.0798723063830872
41569885,37348240,4,13,57,0.146943671674129
41569885,37521491,12,35,57,0.268664197703787
41569885,40323340,4,116,57,0.0491918967943282
41569885,40680487,4,5,57,0.236939551103637
41569885,41480638,7,29,57,0.172171638780149
41584104,41531494,4,58,4,0.262612865719445
41595214,29792237,7,35,19,0.271448357015318
41595214,32034205,5,244,19,0.0734341869307558
41595214,32886966,5,46,19,0.169127522872935
41595214,33582226,4,11,19,0.27668578554643
41595214,34997699,4,11,19,0.27668578554643
41595214,39243151,4,9,19,0.305887645160749
41595214,40614604,6,51,19,0.192747769860971
41595214,40928005,4,9,19,0.305887645160749
41595214,41470107,4,14,19,0.245255735793986
41597724,10526626,4,43,8,0.215665546406877
41597724,18108320,4,13,8,0.392232270276368
41597724,29081303,4,4,8,0.707106781186547
41597724,29775145,4,21,8,0.308606699924184
41597724,37409387,4,13,8,0.392232270276368
41603976,37139284,4,11,6,0.492365963917331
41607833,33766564,5,23,9,0.347524023428458
41610965,964963,6,7,267,0.138786300617768
41610965,3829231,4,83,267,0.0268698544825826
41610965,3829352,4,10,267,0.0774112999716184
41610965,4850876,4,98,267,0.0247281327090237
41610965,5206559,4,75,267,0.0282666101335029
41610965,5464023,4,5,267,0.109476110300795
41610965,5795429,10,92,267,0.0638043745268362
41610965,7720676,5,19,267,0.0702000745244387
41610965,7727454,4,5,267,0.109476110300795
41610965,7727458,4,4,267,0.122398012272421
41610965,7727468,21,37,267,0.211282147290634
41610965,7971460,4,4,267,0.122398012272421
41610965,8257075,8,53,267,0.0672506399677532
41610965,8406872,4,8,267,0.0865484644815831
41610965,9784288,11,81,267,0.0747987852775906
41610965,9784477,17,207,267,0.0723116244637477
41610965,10864045,6,6,267,0.149906337799172
41610965,11092965,5,8,267,0.108185580601979
41610965,12838770,7,49,267,0.0611990061362105
41610965,13499543,6,78,267,0.0415765374963032
41610965,13813963,12,20,267,0.164214165451192
41610965,13987444,4,4,267,0.122398012272421
41610965,14344895,5,8,267,0.108185580601979
41610965,14528025,4,8,267,0.0865484644815831
41610965,15179587,4,9,267,0.0815986748482806
41610965,16655564,4,14,267,0.0654244895350787
41610965,16982579,4,66,267,0.0301323076470379
41610965,17765828,4,5,267,0.109476110300795
41610965,20790036,6,49,267,0.0524562909738947
41610965,21498654,5,5,267,0.136845137875993
41610965,21546264,4,27,267,0.0471110168891715
41610965,22465897,4,4,267,0.122398012272421
41610965,23188626,7,11,267,0.129165362388661
41610965,23273801,4,18,267,0.0576989763210554
41610965,23532052,5,5,267,0.136845137875993
41610965,24352424,4,103,267,0.0241204690162258
41610965,27027191,23,28,267,0.266007076184054
41610965,27031768,4,8,267,0.0865484644815831
41610965,27036916,109,136,267,0.572007091564586
41610965,27055273,6,9,267,0.122398012272421
41610965,27179502,4,95,267,0.0251155421859514
41610965,27565734,11,14,267,0.179917346221467
41610965,27641113,4,6,267,0.0999375585327815
41610965,27720368,14,18,267,0.201946417123694
41610965,27908065,5,36,267,0.0509991717801754
41610965,28029632,4,9,267,0.0815986748482806
41610965,28059998,4,7,267,0.092524200411845
41610965,28100576,4,13,267,0.0678942014250899
41610965,28102474,4,14,267,0.0654244895350787
41610965,28104813,5,16,267,0.0764987576702631
41610965,28216098,8,9,267,0.163197349696561
41610965,28368046,5,6,267,0.124921948165977
41610965,28404852,6,25,267,0.0734388073634525
41610965,28425190,5,9,267,0.101998343560351
41610965,28425515,5,38,267,0.0496389487360316
41610965,28524062,11,12,267,0.194332944667833
41610965,28604645,24,30,267,0.268160609261596
41610965,28604935,4,58,267,0.0321432927612243
41610965,28630620,4,26,267,0.0480084502309264
41610965,28631343,12,15,267,0.189618185255991
41610965,28658766,4,4,267,0.122398012272421
41610965,28719540,14,27,267,0.1648885591121
41610965,28734565,4,6,267,0.0999375585327815
41610965,28734661,4,6,267,0.0999375585327815
41610965,28809157,4,6,267,0.0999375585327815
41610965,28811321,5,5,267,0.136845137875993
41610965,29087231,4,5,267,0.109476110300795
41610965,29117133,8,56,267,0.0654244895350787
41610965,29389697,4,45,267,0.0364920367669316
41610965,29521717,4,13,267,0.0678942014250899
41610965,29535207,6,32,267,0.0649113483611873
41610965,29580123,4,23,267,0.051043499621469
41610965,29585639,5,68,267,0.0371073480121204
41610965,29666402,4,5,267,0.109476110300795
41610965,29681974,6,29,267,0.0681862208433784
41610965,29741093,4,12,267,0.0706665253337573
41610965,29766823,6,6,267,0.149906337799172
41610965,29786250,4,12,267,0.0706665253337573
41610965,29980740,12,19,267,0.168480178858653
41610965,30006485,19,66,267,0.14312846132343
41610965,30051279,4,70,267,0.0292587211987319
41610965,30200308,5,26,267,0.060010562788658
41610965,30264603,6,26,267,0.0720126753463896
41610965,30423239,6,63,267,0.0462621002059225
41610965,30466282,24,58,267,0.192859756567346
41610965,30535312,4,34,267,0.0419821718579512
41610965,30574816,12,61,267,0.0940287576080945
41610965,30778974,6,7,267,0.138786300617768
41610965,30824253,19,41,267,0.181595901230582
41610965,30888126,6,7,267,0.138786300617768
41610965,30891100,9,20,267,0.123160624088394
41610965,31056240,13,17,267,0.192958209663026
41610965,31573570,8,9,267,0.163197349696561
41610965,31754906,5,11,267,0.0922609731347581
41610965,31960325,6,108,267,0.0353332626668787
41610965,32034205,32,244,267,0.125371676810793
41610965,32095530,30,162,267,0.144247440802638
41610965,32456601,7,15,267,0.110610608065995
41610965,32849656,4,68,267,0.0296858784096964
41610965,32886966,4,46,267,0.0360932047178337
41610965,33090891,7,10,267,0.135469774950332
41610965,33111686,5,7,267,0.115655250514806
41610965,33144654,6,36,267,0.0611990061362105
41610965,33238299,6,7,267,0.138786300617768
41610965,33335805,5,23,267,0.0638043745268362
41610965,33338884,23,56,267,0.188095407413351
41610965,33472468,11,15,267,0.173816669817992
41610965,33503422,4,14,267,0.0654244895350787
41610965,33544458,4,67,267,0.0299065942992758
41610965,33581383,10,11,267,0.184521946269516
41610965,33602004,5,18,267,0.0721237204013192
41610965,33602229,35,44,267,0.322913405971653
41610965,33742803,4,11,267,0.0738087785078065
41610965,33754970,6,24,267,0.0749531688995861
41610965,33833619,18,95,267,0.113019939836781
41610965,33920546,10,11,267,0.184521946269516
41610965,33960067,4,11,267,0.0738087785078065
41610965,34061353,4,10,267,0.0774112999716184
41610965,34110549,5,7,267,0.115655250514806
41610965,34122701,26,70,267,0.190181687791758
41610965,34160458,7,8,267,0.15145981284277
41610965,34227088,6,81,267,0.0407993374241403
41610965,34466464,8,9,267,0.163197349696561
41610965,34478642,30,34,267,0.314866288934634
41610965,34490472,4,7,267,0.092524200411845
41610965,34503080,16,59,267,0.127478911391712
41610965,34504807,4,16,267,0.0611990061362105
41610965,34592681,5,88,267,0.0326191798712287
41610965,34712704,4,5,267,0.109476110300795
41610965,34747294,8,10,267,0.154822599943237
41610965,34843808,5,5,267,0.136845137875993
41610965,34898068,4,10,267,0.0774112999716184
41610965,35266357,6,7,267,0.138786300617768
41610965,35353271,4,4,267,0.122398012272421
41610965,35355680,5,9,267,0.101998343560351
41610965,35475380,4,58,267,0.0321432927612243
41610965,35690224,4,6,267,0.0999375585327815
41610965,35751954,5,11,267,0.0922609731347581
41610965,36019133,7,10,267,0.135469774950332
41610965,36263254,18,39,267,0.176394309611356
41610965,36306178,5,7,267,0.115655250514806
41610965,36336702,14,98,267,0.0865484644815831
41610965,36415995,4,5,267,0.109476110300795
41610965,36425682,4,11,267,0.0738087785078065
41610965,36427056,6,6,267,0.149906337799172
41610965,36531674,4,133,267,0.0212265073382704
41610965,36582850,49,58,267,0.393755336324997
41610965,36654651,14,84,267,0.0934830260250838
41610965,36870263,11,11,267,0.202974140896468
41610965,36875488,4,57,267,0.0324240255390532
41610965,37155514,17,20,267,0.232636734389189
41610965,37180733,16,120,267,0.0893868697538654
41610965,37279921,6,15,267,0.0948090926279954
41610965,37305287,12,44,267,0.11071316776171
41610965,37383931,5,11,267,0.0922609731347581
41610965,37450510,6,34,267,0.0629732577869269
41610965,37749844,4,64,267,0.0305995030681052
41610965,37846429,25,30,267,0.27933396798083
41610965,37871006,14,113,267,0.0805996550753366
41610965,37918331,4,18,267,0.0576989763210554
41610965,38084517,12,60,267,0.0948090926279954
41610965,38190641,6,7,267,0.138786300617768
41610965,38283359,13,19,267,0.182520193763541
41610965,38336359,5,14,267,0.0817806119188484
41610965,38372647,4,13,267,0.0678942014250899
41610965,38494395,5,5,267,0.136845137875993
41610965,38711888,10,14,267,0.163561223837697
41610965,38731732,4,12,267,0.0706665253337573
41610965,38754373,6,11,267,0.11071316776171
41610965,38883870,6,8,267,0.129822696722375
41610965,38918535,4,4,267,0.122398012272421
41610965,38958243,4,6,267,0.0999375585327815
41610965,38972657,16,21,267,0.213675488057334
41610965,39068716,4,4,267,0.122398012272421
41610965,39125847,4,6,267,0.0999375585327815
41610965,39252635,15,16,267,0.229496273010789
41610965,39291499,5,18,267,0.0721237204013192
41610965,39300006,7,7,267,0.161917350720729
41610965,39431235,5,46,267,0.0451165058972921
41610965,39463466,4,5,267,0.109476110300795
41610965,39582539,5,51,267,0.0428478747274217
41610965,39757551,10,67,267,0.0747664857481895
41610965,39803727,4,11,267,0.0738087785078065
41610965,40187379,5,16,267,0.0764987576702631
41610965,40293031,9,17,267,0.133586452843634
41610965,40323340,12,116,267,0.0681862208433784
41610965,40662675,6,19,267,0.0842400894293264
41610965,40735366,9,16,267,0.137697763806474
41610965,40866859,4,31,267,0.0439666639233301
41610965,40935195,12,15,267,0.189618185255991
41610965,41186705,4,4,267,0.122398012272421
41610965,41233772,5,25,267,0.0611990061362105
41610965,41405085,10,22,267,0.130476719484915
41610965,41495917,7,31,267,0.0769416618658277
41610965,41510284,8,61,267,0.0626858384053963
41614062,17688958,4,18,17,0.228664780190012
41614062,28399240,4,6,17,0.39605901719067
41614062,28590035,4,5,17,0.433860915637312
41614062,29504474,7,18,17,0.400163365332521
41614062,33641934,4,17,17,0.235294117647059
41614062,36605938,6,8,17,0.514495755427526
41614062,37782062,5,103,17,0.119488726173088
41619643,34286880,7,35,7,0.447213595499958
41631251,10094135,4,42,19,0.141598465080958
41631251,14603547,4,84,19,0.100125234864352
41631251,25587332,4,19,19,0.210526315789474
41631251,27318476,4,41,19,0.143314872780004
41631251,27480056,4,14,19,0.245255735793986
41631251,28604935,5,58,19,0.150618808282194
41631251,28750270,4,25,19,0.183532587096449
41631251,32673280,6,57,19,0.182321137638829
41631251,34183887,4,10,19,0.290190500044005
41631251,39057856,7,14,19,0.429197537639476
41631251,39204419,4,20,19,0.205195670417031
41631251,39611741,4,12,19,0.264906471413009
41631389,3579538,4,33,18,0.164121987972444
41631389,5635475,5,113,18,0.110865017539623
41631389,8718384,7,12,18,0.47628967220784
41631389,10587360,12,77,18,0.322329185610152
41631389,11579324,4,8,18,0.333333333333333
41631389,12116695,4,11,18,0.284267621807481
41631389,12211496,4,26,18,0.18490006540841
41631389,28541642,11,61,18,0.331964402155901
41631389,36531674,4,133,18,0.0817519119313288
41631389,36535333,6,41,18,0.220863052149693
41631389,36815973,5,28,18,0.222717701593687
41631389,37374661,5,18,18,0.277777777777778
41631389,39631346,4,54,18,0.128300059819917
41631389,40632380,4,87,18,0.101079739143854
41638401,29245744,9,29,26,0.327760668328153
41638401,32095530,5,162,26,0.0770416939201707
41638401,36531674,6,133,26,0.102032553577715
41638401,36829174,6,25,26,0.235339362165821
41638401,37421376,6,7,26,0.444749589996661
41638401,41414008,6,8,26,0.416025147168922
41639000,26198084,4,64,10,0.158113883008419
41639000,33148532,4,29,10,0.234888087805881
41641296,34479388,4,18,4,0.471404520791032
41650814,5130273,4,9,52,0.18490006540841
41650814,5138972,5,10,52,0.219264504826757
41650814,5274616,4,22,52,0.118262479197817
41650814,7896771,9,32,52,0.220630652030457
41650814,8068481,6,9,52,0.277350098112615
41650814,10094135,4,42,52,0.0855920985021826
41650814,10373163,4,8,52,0.196116135138184
41650814,10451887,4,9,52,0.18490006540841
41650814,10587360,9,77,52,0.142231396779228
41650814,12211496,4,26,52,0.108785658644084
41650814,12272658,13,55,52,0.243086217402199
41650814,13640314,4,5,52,0.248069469178417
41650814,15962992,4,22,52,0.118262479197817
41650814,17688958,11,18,52,0.359546247753337
41650814,22050314,4,58,52,0.072835704072923
41650814,28195967,4,23,52,0.115662986393248
41650814,28468892,4,7,52,0.209656967344384
41650814,28604935,4,58,52,0.072835704072923
41650814,28622376,4,9,52,0.18490006540841
41650814,29118600,5,8,52,0.24514516892273
41650814,29504474,8,18,52,0.261488180184245
41650814,29993333,9,25,52,0.249615088301353
41650814,30021903,5,27,52,0.133440128170906
41650814,31012547,4,20,52,0.124034734589208
41650814,32589447,4,27,52,0.106752102536725
41650814,33219196,5,19,52,0.159071190743944
41650814,33498234,4,11,52,0.167248402001418
41650814,33609231,4,23,52,0.115662986393248
41650814,33641934,12,17,52,0.403603676397787
41650814,34592681,4,88,52,0.0591312395989083
41650814,34878052,4,11,52,0.167248402001418
41650814,35555580,4,13,52,0.153846153846154
41650814,37782062,18,103,52,0.245953054774889
41650814,38411869,5,17,52,0.168168198499078
41650814,39631346,5,54,52,0.0943564195120496
41650814,41030213,4,57,52,0.0734718358370645
41650814,41346084,4,13,52,0.153846153846154
41650814,41508091,6,11,52,0.250872603002127
41650814,41614062,6,17,52,0.201801838198894
41653326,37478940,4,17,4,0.485071250072666
41654712,31824081,7,19,8,0.567774973957669
41654712,32348008,4,6,8,0.577350269189626
41655455,8718384,4,12,12,0.333333333333333
41655455,10587360,11,77,12,0.361873432227873
41655455,28541642,7,61,12,0.2587274448341
41655455,36815973,8,28,12,0.436435780471985
41655455,39631346,8,54,12,0.314269680527354
41655455,39713900,4,25,12,0.23094010767585
41664284,27463499,4,19,5,0.410391340834062
41664284,32643512,4,21,5,0.390360029179413
41664284,33787187,5,14,5,0.597614304667197
41670362,26183959,5,201,6,0.143978070930227
41674142,5274616,4,22,19,0.195646395217807
41674142,14603547,4,84,19,0.100125234864352
41674142,16511040,4,16,19,0.229415733870562
41674142,20025407,4,26,19,0.179968508266339
41674142,27059352,5,30,19,0.209426954145848
41674142,28244341,4,21,19,0.200250469728704
41674142,28750270,4,25,19,0.183532587096449
41674142,29080109,6,13,19,0.381770857785467
41674142,32673280,6,57,19,0.182321137638829
41674142,33609231,6,23,19,0.287018923940964
41674142,34963026,4,13,19,0.254513905190311
41674142,38502562,4,12,19,0.264906471413009
41674142,41396160,4,6,19,0.374634324632678
41691207,16986018,4,5,7,0.676123403782813
41691207,34658716,4,7,7,0.571428571428571
41691207,36132679,4,13,7,0.419313934688767
41700294,4850876,4,98,35,0.0682987776762511
41700294,5795429,5,92,35,0.0881134221062802
41700294,16427651,4,23,35,0.140981475370048
41700294,28260163,7,7,35,0.447213595499958
41700294,30051279,7,70,35,0.14142135623731
41700294,30535312,5,34,35,0.144942758913112
41700294,30824253,4,41,35,0.105592735469691
41700294,31531768,4,21,35,0.147542222712664
41700294,31960325,4,108,35,0.0650600048632355
41700294,34063418,4,30,35,0.123442679969674
41700294,34227088,8,81,35,0.15024964528507
41700294,34946436,4,26,35,0.132598708826359
41700294,36654651,4,84,35,0.0737711113563318
41700294,38262839,6,10,35,0.320713490294909
41700294,40614604,4,51,35,0.0946762136662302
41700789,33754970,4,24,5,0.365148371670111
41713674,5892831,5,28,15,0.243975018237133
41713674,27749415,8,50,15,0.292118697336089
41713674,32095530,7,162,15,0.142002144538376
41713674,32725357,4,11,15,0.311399577664609
41713674,34530225,9,45,15,0.346410161513775
41713674,36011831,5,21,15,0.281718084909506
41713674,37749844,7,64,15,0.225924028528766
41713674,37871006,4,113,15,0.0971572335114521
41713674,40941165,5,20,15,0.288675134594813
41713674,40961673,6,53,15,0.212798070639573
41721170,5130273,4,9,23,0.278019218742766
41721170,11804824,4,4,23,0.41702882811415
41721170,12272658,4,55,23,0.112464311423107
41721170,15962992,4,22,23,0.177821689789755
41721170,31012547,9,20,23,0.419627163708141
41721170,31178758,4,16,23,0.208514414057075
41721170,31636478,5,6,23,0.425628265379374
41721170,35552331,7,8,23,0.51604684654214
41721170,37782062,7,103,23,0.143818749962796
41735697,32072916,4,13,4,0.554700196225229
41742498,27036916,10,136,15,0.221403721385024
41742498,30006485,5,66,15,0.158910431540932
41742498,30466282,7,58,15,0.237322226267284
41742498,33338884,4,56,15,0.138013111868471
41742498,33602229,5,44,15,0.194624736040381
41742498,36263254,4,39,15,0.165379646118945
41742498,36582850,9,58,15,0.305128576629365
41742498,39889566,4,9,15,0.344265186329548
41742498,41610965,8,267,15,0.126412123503994
41747221,10587360,7,77,9,0.265908011739155
41747221,28541642,4,61,9,0.170715839910528
41747221,34592681,4,88,9,0.14213381090374
41747221,36531674,4,133,9,0.115614662603216
41747221,36815973,5,28,9,0.314970394174356
41765573,27179502,4,95,6,0.167541563316678
41765573,27843974,4,80,6,0.182574185835055
41765573,35499950,4,26,6,0.320256307610174
41765573,40187014,5,20,6,0.456435464587638
41774171,10587360,9,77,17,0.248755496770252
41774171,14603547,7,84,17,0.185239643408737
41774171,27022490,4,26,17,0.190260597661798
41774171,27749415,6,50,17,0.205798302171011
41774171,30051279,7,70,17,0.202919862478357
41774171,32383678,4,14,17,0.259281489420866
41774171,34530225,7,45,17,0.253085534121766
41774171,36011831,5,21,17,0.264628062012482
41774171,36202176,5,8,17,0.428746462856272
41774171,36535333,4,41,17,0.151510803815714
41774171,37749844,9,64,17,0.272852578165875
41774171,39718753,5,32,17,0.214373231428136
41793794,9784477,6,207,17,0.101144347484835
41793794,24352424,6,103,17,0.143386471407705
41793794,28002364,4,13,17,0.269069117598525
41793794,29170293,5,9,17,0.404226041727222
41793794,32082614,4,4,17,0.485071250072666
41793794,32095530,4,162,17,0.0762215933966706
41793794,35382589,5,5,17,0.54232614454664
41793794,36336702,4,98,17,0.0979991915100051
41793794,36356363,8,10,17,0.613571991077896
41793794,37180733,4,120,17,0.0885614885540095
41793794,39757551,5,67,17,0.14815221273649
41793794,41674555,4,5,17,0.433860915637312
41805941,27036916,6,136,8,0.18190171877725
41805941,33581383,5,11,8,0.533001790889026
41805941,34747294,4,10,8,0.447213595499958
41805941,41610965,7,267,8,0.15145981284277
41810201,26183959,4,201,8,0.0997509336107633
41811462,40006018,4,6,4,0.816496580927726
41813885,41317022,9,24,11,0.553911709406997
41813987,37450510,4,34,16,0.171498585142509
41813987,38048208,4,32,16,0.176776695296637
41813987,38579718,6,53,16,0.206040845923034
41813987,40323340,6,116,16,0.139271503632789
41814462,41610965,4,267,6,0.0999375585327815
41817135,22072376,4,42,6,0.251976315339485
41817135,25387792,5,51,6,0.285830975237515
41817135,31875935,6,79,6,0.275589127304775
41817135,34404803,4,23,6,0.340502612303499
41817135,35849204,4,4,6,0.816496580927726
41817135,41516364,4,16,6,0.408248290463863
41817654,10108920,4,8,7,0.534522483824849
41817654,18974104,5,27,7,0.363696483726654
41819380,29585639,4,68,4,0.242535625036333
41829131,32868764,4,7,6,0.617213399848368
41829131,37411940,4,8,6,0.577350269189626
41841426,30200308,4,26,8,0.277350098112615
41841426,37305287,4,44,8,0.21320071635561
41846525,28455189,4,15,6,0.421637021355784
41860005,32095530,4,162,11,0.0947558739358269
41860005,34503080,4,59,11,0.157013734395772
41860005,36531674,4,133,11,0.1045773971232
41860005,40187379,4,16,11,0.301511344577764
41877657,28679094,4,23,15,0.215352760823266
41877657,31927658,5,14,15,0.345032779671177
41877657,32930017,4,4,15,0.516397779494322
41877657,37125802,5,36,15,0.215165741455968
41877657,37687994,12,34,15,0.531368931324057
41877657,37861560,8,30,15,0.377123616632825
41877657,38510820,7,68,15,0.219178501879802
41877657,38821778,4,17,15,0.25048971643406
41877657,41531494,5,58,15,0.169515875905203
41878920,4265488,4,8,116,0.131306432859723
41878920,5206559,31,75,116,0.332354885799716
41878920,9784288,5,81,116,0.0515820383825144
41878920,9784477,33,207,116,0.212960850482151
41878920,10922858,5,9,116,0.154746115147543
41878920,11019003,4,4,116,0.185695338177052
41878920,11042456,5,7,116,0.175465601585899
41878920,12272658,5,55,116,0.0625978857295168
41878920,13499543,9,78,116,0.0946163550445155
41878920,14019388,6,85,116,0.0604244620883071
41878920,15097750,5,20,116,0.103806849817175
41878920,15679285,7,16,116,0.16248342090492
41878920,16659203,4,5,116,0.16609095970748
41878920,16982579,12,66,116,0.137145096264748
41878920,17347184,4,26,116,0.072835704072923
41878920,17975832,14,31,116,0.233463071087775
41878920,18359237,9,25,116,0.167125804359347
41878920,21431123,5,5,116,0.20761369963435
41878920,21546264,9,27,116,0.160816880225669
41878920,22685686,4,4,116,0.185695338177052
41878920,22715924,4,20,116,0.08304547985374
41878920,22716633,4,24,116,0.0758098043578903
41878920,23327769,4,11,116,0.111978502191171
41878920,23549678,4,5,116,0.16609095970748
41878920,24352424,11,103,116,0.100634079438458
41878920,27295239,5,42,116,0.0716335318826566
41878920,27297805,6,6,116,0.227429413073671
41878920,27463499,8,19,116,0.170405729136922
41878920,27908065,11,36,116,0.170220726662298
41878920,27983697,8,17,116,0.180150939644418
41878920,28002364,5,13,116,0.128756550656151
41878920,28036861,9,13,116,0.231761791181072
41878920,28100576,4,13,116,0.103005240524921
41878920,28534822,6,10,116,0.176166065854411
41878920,28679094,7,23,116,0.135520541215914
41878920,28683887,4,4,116,0.185695338177052
41878920,28720107,7,35,116,0.10985884360051
41878920,28740973,4,4,116,0.185695338177052
41878920,28760781,9,19,116,0.191706445279037
41878920,28806017,7,26,116,0.127462482127615
41878920,29351091,8,22,116,0.158361516492979
