"Source","Target","N","nb_cit_Target","nb_cit_Source","Weight"
30964675,12746943,6,39,50,0.135873244097351
30964675,13052523,11,86,50,0.167748427365865
30964675,13500472,9,32,50,0.225
30964675,14663442,16,45,50,0.337309617084627
30964675,14975198,6,25,50,0.169705627484771
30964675,18767333,9,394,50,0.0641223449891187
30964675,19882291,12,201,50,0.119701120332916
30964675,20363320,6,303,50,0.0487466678221432
30964675,20364494,7,319,50,0.0554265307725427
30964675,20370026,7,81,50,0.109994388184574
30964675,21455354,7,22,50,0.211057941204435
30964675,21647611,7,35,50,0.167332005306815
30964675,21720822,7,192,50,0.071443450831176
30964675,23792389,16,56,50,0.302371578407382
30964675,26183959,10,532,50,0.0613139339484966
30964675,26198084,20,572,50,0.118262479197817
30964675,27006471,8,30,50,0.206559111797729
30964675,27101440,11,20,50,0.347850542618522
30964675,28109615,8,27,50,0.217732421580727
30964675,28251952,6,52,50,0.11766968108291
30964675,28274078,9,27,50,0.244948974278318
30964675,29130407,7,19,50,0.227109989583068
30964675,30083864,7,47,50,0.144398974476231
30964675,30294240,15,85,50,0.230089496654211
30965371,6189529,6,20,29,0.24913643956122
30965371,12419288,11,46,29,0.301172123006366
30965371,20363320,12,303,29,0.128015021310469
30965371,20364494,7,319,29,0.0727786004153223
30965371,21720822,16,192,29,0.214422506967559
30965371,21888192,13,32,29,0.426745906794098
30965371,26183959,10,532,29,0.0805091395137373
30965371,27354318,6,43,29,0.16990964153658
30965371,27439884,6,97,29,0.113127029700756
30965371,27963319,9,25,29,0.334251608718693
30965371,28251952,12,52,29,0.309015721574763
30965371,28971293,9,85,29,0.181273386264921
30975320,25752753,12,111,28,0.215248801000253
30975320,27843974,7,815,28,0.0463383131307526
30975320,29123394,7,34,28,0.226871303243258
30975418,28448868,7,162,22,0.117254411780241
30975418,28768646,6,228,22,0.0847173742087357
30979162,27843974,6,815,16,0.0525427083078044
30979162,28337188,6,45,16,0.223606797749979
30979162,29416452,9,53,16,0.30906126888455
30979162,30778149,9,72,16,0.265165042944955
30980094,4533568,6,27,14,0.308606699924184
30981094,28482648,6,18,11,0.426401432711221
30996547,14603547,6,121,20,0.121967344227261
30996547,28448868,11,162,20,0.193250301454734
30998172,3782363,6,72,13,0.196116135138184
30998172,18767333,6,394,13,0.083836176501755
30998172,19882291,6,201,13,0.117376605457011
31013613,28512598,6,14,37,0.263624865098248
31013613,28632778,9,15,37,0.382028723980208
31013613,28809157,6,82,37,0.10892898631974
31013613,29097258,29,75,37,0.550511637536449
31013613,29900302,6,108,37,0.0949157995752499
31013613,30288777,7,168,37,0.0887856006505722
31014245,28029632,9,134,11,0.23441951748178
31016374,6834569,6,186,21,0.0960030721474639
31016374,7948004,7,182,21,0.11322770341446
31016374,16964454,6,176,21,0.0986927542439653
31016374,18767333,10,394,21,0.109936584880511
31016374,19882291,6,201,21,0.092351419307922
31016374,22423024,6,151,21,0.106549920342865
31016374,26183959,16,532,21,0.151375126521719
31016374,26198084,11,572,21,0.100365631932749
31016374,26326127,7,100,21,0.152752523165195
31016692,20364494,8,319,11,0.135051155037856
31016692,27492234,7,56,11,0.282038037408883
31017205,5795429,7,162,203,0.0386004629877584
31017205,9784477,16,82,203,0.12401237860334
31017205,20363320,8,303,203,0.0322567533779176
31017205,20364494,9,319,203,0.0353670754529911
31017205,20852243,9,81,203,0.0701862406343596
31017205,21720822,9,192,203,0.0455873005391123
31017205,24352424,8,71,203,0.0666365944339505
31017205,26183959,11,532,203,0.0334725539376097
31017205,27179502,9,292,203,0.0369660515455311
31017205,27187474,26,149,203,0.149496902643135
31017205,27214077,6,17,203,0.102135982447229
31017205,27439884,8,97,203,0.057010664218594
31017205,27627562,6,27,203,0.0810440898473108
31017205,27639524,6,66,203,0.0518359740355053
31017205,27712485,17,22,203,0.254383865286396
31017205,27843974,22,815,203,0.0540873691434637
31017205,27998812,6,22,203,0.0897825406893164
31017205,28035996,6,52,203,0.0583984821782857
31017205,28180931,6,158,203,0.0335023049913453
31017205,28251952,7,52,203,0.0681315625413333
31017205,28347799,7,48,203,0.0709135786163969
31017205,28603926,6,13,203,0.116796964356571
31017205,28633565,7,29,203,0.0912328038298135
31017205,28800217,8,26,203,0.110117234024713
31017205,28971293,6,85,203,0.045676599940146
31017205,28995420,7,49,203,0.0701862406343596
31017205,29077456,6,19,203,0.0966109674164848
31017205,30048358,8,57,203,0.0743711573927702
31017205,30051279,13,203,203,0.0640394088669951
31017205,30120842,8,35,203,0.0949091198328457
31017205,30566283,14,17,203,0.238317292376868
31017205,30965371,7,29,203,0.0912328038298135
31017449,28280480,8,37,13,0.364768602070043
31019869,10526616,7,115,36,0.108792227628037
31019869,14603547,9,121,36,0.136363636363636
31019869,19696249,7,20,36,0.260874597374975
31019869,23735619,6,8,36,0.353553390593274
31019869,27059352,9,27,36,0.288675134594813
31019869,28448868,12,162,36,0.157134840263677
31019869,30750683,6,27,36,0.192450089729875
31019869,30996547,7,20,36,0.260874597374975
31020589,6462802,9,31,135,0.13912166872805
31020589,6484917,9,25,135,0.154919333848297
31020589,8212973,8,69,135,0.0828893162880279
31020589,10526626,8,62,135,0.0874434447711937
31020589,12272658,8,75,135,0.0795046391999925
31020589,22051759,6,28,135,0.0975900072948533
31020589,27011063,8,19,135,0.157959700735758
31020589,27221622,8,36,135,0.114755062109849
31020589,27250650,21,97,135,0.183512876782577
31020589,27665439,6,44,135,0.0778498944161523
31020589,27707067,10,33,135,0.149822191658498
31020589,28060231,23,40,135,0.312990356022295
31020589,28180931,10,158,135,0.0684706691681467
31020589,28448868,12,162,135,0.0811440825933579
31020589,28662396,28,115,135,0.224720259093436
31020589,28768646,52,228,135,0.296393746157933
31020589,28788058,12,22,135,0.220192753025272
31020589,29116694,11,94,135,0.097647667570073
31020589,29229788,9,27,135,0.149071198499986
31020589,29245744,6,70,135,0.0617213399848368
31020589,29381672,9,151,135,0.06303578296313
31020589,29775145,16,69,135,0.165778632576056
31020589,30051279,6,203,135,0.0362440188146375
31020589,30248225,6,47,135,0.0753243577154709
31020589,30264603,13,125,135,0.100074046659535
31020589,30309943,6,25,135,0.103279555898864
31020589,30320546,6,36,135,0.0860662965823871
31020589,30384242,6,86,135,0.0556846046389705
31020854,4850876,6,260,16,0.0930260509419063
31020854,6294319,6,45,16,0.223606797749979
31020854,10184504,7,46,16,0.25802342327107
31020854,16439706,7,90,16,0.184466196843155
31020854,18003004,6,31,16,0.269407953040162
31020854,20019031,11,319,16,0.15397044051286
31020854,27843974,8,815,16,0.0700569444104059
31020854,29183023,6,15,16,0.387298334620742
31020854,29749872,7,20,16,0.391311896062463
31020854,30102150,6,15,16,0.387298334620742
31020854,30893996,7,51,16,0.245049014704902
31024459,4850876,6,260,22,0.0793328828021918
31024459,16439706,11,90,22,0.247206616236522
31024459,16684540,6,119,22,0.117264465749116
31024459,20019031,14,319,22,0.167117278185101
31024459,20019036,7,99,22,0.149992347524419
31024459,25029351,6,57,22,0.169434748417471
31024459,27179502,6,292,22,0.0748597692758924
31024459,27197575,6,27,22,0.246182981958665
31024459,27843974,9,815,22,0.0672128583029267
31024459,28579776,6,13,22,0.35478743759345
31024459,29618807,6,38,22,0.207514339159822
31024459,29749872,6,20,22,0.286038776773678
31024459,30067982,7,73,22,0.174672794977082
31024459,30102150,6,15,22,0.330289129537908
31024459,30609600,11,36,22,0.390867979985286
31024459,30893996,6,51,22,0.17912443020796
31027342,25752753,6,111,11,0.171709142109643
31028792,30215048,6,8,11,0.639602149066831
31029008,26968633,7,22,11,0.449977042573258
31034685,4544429,6,87,28,0.121566134770966
31034685,15691050,7,8,28,0.467707173346743
31034685,29150485,6,8,28,0.400891862868637
31042290,27843974,8,815,19,0.0642886612585697
31042290,28731000,7,114,19,0.150407264907739
31045770,22072376,8,98,21,0.176346685670962
31045770,25387792,7,111,21,0.144986278733613
31045770,28017996,11,40,21,0.379536057638295
31045770,28172722,12,81,21,0.290957186981323
31045770,30224066,6,45,21,0.195180014589707
31047420,27032760,8,118,30,0.134458529090563
31047420,29086311,10,13,30,0.506369683541833
31047420,29270134,12,61,30,0.280514749327311
31047420,29900302,6,108,30,0.105409255338946
31049847,8212973,11,69,23,0.276124041786343
31049847,26969926,6,16,23,0.312771621085612
31049847,27250650,11,97,23,0.232885741756728
31049847,29775145,8,69,23,0.200817484935522
31052062,20363320,6,303,12,0.0995037190209989
31052062,20364494,8,319,12,0.129301636767047
31053150,14173197,6,117,24,0.11322770341446
31053150,27156203,6,59,24,0.15944820103582
31053150,28092403,6,45,24,0.182574185835055
31056240,5210304,7,70,38,0.135724178507659
31056240,27838873,7,198,38,0.0807000207843754
31056240,28421002,10,33,38,0.282391247362453
31056240,28631343,6,23,38,0.202953027447522
31056240,28809157,15,82,38,0.268715386462507
31056240,29716395,9,37,38,0.240021336178199
31056240,29741093,7,86,38,0.122449499994731
31059664,28029632,24,134,36,0.345547370232544
31060095,14173197,6,117,8,0.196116135138184
31065339,27665439,7,44,28,0.199431008804366
31065339,29349195,9,15,28,0.43915503282684
31067742,7335125,7,13,60,0.250640205913802
31067742,27021788,6,12,60,0.223606797749979
31067742,27221622,7,36,60,0.150616019019177
31067742,28060231,7,40,60,0.142886901662352
31067742,28180931,7,158,60,0.0718942026265541
31067742,28662396,26,115,60,0.313003218023
31067742,28768646,33,228,60,0.282144046823417
31067742,29381672,7,151,60,0.0735417467903184
31067742,30264603,8,125,60,0.0923760430703401
31067742,31020589,23,135,60,0.255555555555556
31072502,5283172,8,14,30,0.390360029179413
31072502,7208158,8,74,30,0.169790543991204
31072502,9209378,12,106,30,0.212798070639573
31072502,13690965,8,77,30,0.166450075715296
31072502,20388978,9,122,30,0.148765411104139
31072502,27021959,18,21,30,0.717137165600636
31072502,27305445,6,31,30,0.196747750735186
31072502,27467777,8,32,30,0.258198889747161
31072502,27843974,11,815,30,0.0703482427330187
31072502,27849998,6,41,30,0.17107978455366
31072502,29949626,9,27,30,0.316227766016838
31075630,3406378,6,28,37,0.18641092980036
31075630,10093623,6,31,37,0.177161578607248
31075630,14450622,12,35,37,0.333462008626037
31075630,22072376,16,98,37,0.265708888557301
31075630,23144033,11,12,37,0.522036897663875
31075630,25387792,16,111,37,0.249664981271189
31075630,25460553,8,17,37,0.31898088913156
31075630,25527061,8,23,37,0.274236468076424
31075630,27156203,11,59,37,0.235432176359982
31075630,27170307,8,49,37,0.187884556920408
31075630,27849280,16,38,37,0.426704597650132
31075630,28172722,10,81,37,0.182665541450397
31075630,28777833,12,71,37,0.234126843311571
31075630,30294065,9,22,37,0.315449836754752
31075630,30516040,6,13,37,0.273576451552532
31076995,27130713,7,20,37,0.257325117732833
31076995,27285640,6,68,37,0.119617833424335
31076995,27638939,7,17,37,0.279108277990115
31076995,29013013,19,82,37,0.344941790012509
31076995,30629162,6,66,37,0.121416698777453
31080880,25752753,12,111,19,0.261302133785605
31080880,29548605,15,21,19,0.750939261482638
31085881,16439706,8,90,11,0.254256690465491
31085881,16684540,6,119,11,0.165836997846835
31085881,20019031,7,319,11,0.118169760658124
31085881,25045736,6,41,11,0.282528965608807
31085881,27197575,6,27,11,0.348155311911396
31085881,27843974,8,815,11,0.0844918540247645
31085881,28231418,7,17,11,0.511890696888991
31085881,29618807,6,38,11,0.293469592826711
31085881,30067982,7,73,11,0.247024635634205
31085881,30893996,8,51,11,0.337760264736599
31094944,7208158,6,74,50,0.0986393923832144
31094944,27843974,14,815,50,0.0693528366465298
31094944,28453755,11,60,50,0.200831604418561
31094944,28633565,6,29,50,0.157567719431667
31094944,29764631,7,24,50,0.202072594216369
31094944,30048358,6,57,50,0.112390297389803
31094944,31017205,8,203,50,0.0794066667176744
31099759,5635475,6,90,43,0.0964485644340824
31099759,5893354,6,20,43,0.204598301841142
31099759,27529133,6,6,43,0.373543683818814
31099759,28277203,16,31,43,0.438232828531821
31099759,28541642,6,303,43,0.0525648837568852
31099759,30156122,7,302,43,0.0614271464171723
31099759,30202320,6,74,43,0.106365592277841
31099759,30308669,14,22,43,0.455179262133649
31101404,10526616,6,115,46,0.0824941998304795
31101404,10587360,7,290,46,0.0606066285012692
31101404,27095438,6,9,46,0.294883912309794
31101404,27459422,8,9,46,0.393178549746392
31101404,28541642,14,303,46,0.118584466911972
31101404,30109621,12,22,46,0.377216768077159
31101404,30156122,8,302,46,0.0678746494588313
31101404,30493140,20,453,46,0.138548548037009
31101404,30740944,6,51,46,0.1238760208523
31107025,30156122,6,302,10,0.109181178787026
31109781,6834569,6,186,23,0.0917341117855138
31109781,7948009,6,71,23,0.148476649243185
31109781,15671149,6,134,23,0.108077411149503
31109781,16964454,6,176,23,0.0943041920192897
31109781,18767333,14,394,23,0.147067261886764
31109781,19882291,13,201,23,0.191197146138027
31109781,20364494,7,319,23,0.081721961199833
31109781,26183959,15,532,23,0.135603695413777
31109781,26198084,12,572,23,0.104621107635923
31109781,26326127,6,100,23,0.125108648434245
31109781,27240180,9,87,23,0.201195825304453
31109781,29974563,6,113,23,0.117692316397361
31109781,30375231,8,94,23,0.172052957447736
31109781,30542110,11,20,23,0.512877644532173
31111970,5209729,7,8,48,0.35721725415588
31111970,5216255,6,12,48,0.25
31111970,9084650,6,28,48,0.163663417676994
31111970,9098220,6,11,48,0.261116483933547
31111970,9202535,9,13,48,0.360288346061446
31111970,13551442,7,102,48,0.10004084133313
31111970,14333112,6,21,48,0.188982236504614
31111970,17777315,6,59,48,0.112746904200424
31111970,27059139,8,25,48,0.23094010767585
31111970,28029632,33,134,48,0.411472601144399
31111970,31014245,8,11,48,0.348155311911396
31111970,31059664,13,36,48,0.312731395811047
31112720,20019031,6,319,15,0.0867381748239311
31112720,26183959,9,532,15,0.10074907413892
31112720,26198084,8,572,15,0.0863667034175061
31112720,27228690,11,209,15,0.196459897251501
31119456,13117088,8,43,36,0.20333142711014
31119456,17904357,6,127,36,0.0887356509416114
31119456,27179502,11,292,36,0.10728771826312
31119456,28979418,7,77,36,0.132954005869578
31119456,29434833,7,73,36,0.136548005062152
31119456,29705127,8,188,36,0.097243327665263
31127327,4127102,6,17,43,0.221918016436593
31127327,4850876,6,260,43,0.0567453590893151
31127327,5795429,9,162,43,0.107832773203438
31127327,7208158,9,74,43,0.159548388416762
31127327,9209378,12,106,43,0.177743646472505
31127327,13690965,8,77,43,0.139030599874994
31127327,14841640,8,34,43,0.209226312386377
31127327,19272120,6,29,43,0.16990964153658
31127327,20388978,11,122,43,0.151872290190278
31127327,27021959,7,21,43,0.232945413973903
31127327,27179502,11,292,43,0.0981673418962382
31127327,27467777,22,32,43,0.593080252618911
31127327,27843974,20,815,43,0.106835838644577
31127327,27849998,10,41,43,0.23816275411477
31127327,29739061,6,15,43,0.236249769287447
31127327,29820569,6,95,43,0.0938761391311126
31127327,30839688,6,9,43,0.304997140665209
31127327,30947223,8,57,43,0.161591432649355
31127327,31072502,9,30,43,0.250580720875367
31128840,26183959,9,532,30,0.0712403535218966
31128840,27157490,7,41,30,0.19959308197927
31128840,30027425,6,13,30,0.3038218101251
31131015,4312792,7,67,26,0.167715794813966
31131015,6834569,7,186,26,0.100659528995034
31131015,6834572,7,116,26,0.127462482127615
31131015,18767333,8,394,26,0.0790415052175244
31131015,26183959,20,532,26,0.170054255962859
31131015,26198084,19,572,26,0.155800523490638
31143654,16439706,7,90,25,0.147572957474524
31143654,16684540,6,119,25,0.110003819643385
31143654,17508359,6,44,25,0.180906806746658
31143654,20019031,10,319,25,0.111978502191171
31143654,20019036,6,99,25,0.120604537831105
31143654,25029351,7,57,25,0.185434529989106
31143654,27179502,7,292,25,0.0819288030372914
31143654,27204359,8,17,25,0.388057000058133
31143654,27843974,7,815,25,0.0490398610872841
31143654,28455189,8,35,25,0.270449361513125
31143654,28800217,15,26,25,0.588348405414552
31143654,28903239,6,20,25,0.268328157299975
31143654,30609600,6,36,25,0.2
31143654,31017205,8,203,25,0.112297985014975
31150173,3463547,6,34,78,0.116510345607093
31150173,11055771,6,8,78,0.240192230707631
31150173,11799061,8,58,78,0.118940206690011
31150173,13690965,14,77,78,0.180648920932378
31150173,27066417,8,9,78,0.301940542438559
31150173,27232414,9,37,78,0.167530677986236
31150173,27639524,6,66,78,0.0836242010007091
31150173,27843974,21,815,78,0.0832900627001595
31150173,27849998,6,41,78,0.106099178353461
31150173,27892291,10,33,78,0.197104131996361
31150173,28514113,7,71,78,0.0940635931281859
31150173,28531158,17,65,78,0.238750858399688
31150173,28731000,8,114,78,0.0848379683967704
31150173,29345072,10,38,78,0.183679589592661
31150173,29510338,6,23,78,0.141657649394966
31150173,29658272,13,21,78,0.321208037219811
31150173,29694097,8,34,78,0.155347127476123
31150173,30739617,27,260,78,0.189596269905634
31150173,30890506,15,88,78,0.181051706094475
31151528,18861668,8,26,25,0.313785816221094
31151528,28935751,7,18,25,0.329983164553722
31154883,19737489,7,12,15,0.521749194749951
31157229,13690965,8,77,27,0.175453785322605
31157229,16432096,9,9,27,0.577350269189626
31157229,20388978,7,122,27,0.121965287147507
31157229,25701406,7,15,27,0.347832796499967
31157229,27021959,8,21,27,0.335968420452646
31157229,27467777,16,32,27,0.544331053951817
31157229,27843974,7,815,27,0.0471886283329422
31157229,27849998,7,41,27,0.210389581422401
31157229,30839688,8,9,27,0.513200239279667
31157229,31072502,7,30,27,0.245954929124207
31157229,31127327,12,43,27,0.35218036253025
31160090,29983597,6,17,14,0.388922234131299
31170307,27872829,12,27,15,0.596284793999944
31170307,28662396,6,115,15,0.144463023702923
31175466,5522730,6,28,20,0.253546276418555
31175466,12365282,10,16,20,0.559016994374947
31175466,24531389,8,198,20,0.127128345232746
31176999,29505880,6,25,7,0.453557367611073
31178482,14138210,6,145,65,0.0618031443149526
31178482,24337639,8,9,65,0.330759292237889
31178482,27364972,10,35,65,0.209656967344384
31178482,28484063,6,32,65,0.131558702896054
31178482,29013013,43,82,65,0.588985836159918
31178482,29186430,7,8,65,0.30697030675746
31178482,29871365,20,55,65,0.334496804002836
31178482,30367914,7,36,65,0.144707190354077
31178482,30615799,6,26,65,0.145951276623156
31178482,30629162,17,66,65,0.259549547034795
31178758,7896771,6,50,13,0.235339362165821
31179059,27079087,7,216,12,0.137492985230718
31179891,29929173,7,32,15,0.319504825211347
31183715,13052523,9,86,10,0.306897452761713
31183715,30083864,6,47,10,0.276759362408665
31184957,4850876,7,260,11,0.130892578601184
31184957,7208158,8,74,11,0.280399854893113
31184957,20388978,6,122,11,0.163785327129784
31185212,25387792,7,111,9,0.221470199008916
31192575,25752753,8,111,14,0.202938515772736
31192575,30975320,6,28,14,0.303045763365663
31196204,25752753,8,111,9,0.253108798867333
31196204,27045848,6,10,9,0.632455532033676
31212771,6917917,6,13,17,0.403603676397787
31216874,8212973,11,69,37,0.217704435665112
31216874,10526626,12,62,37,0.250544307197797
31216874,15096976,6,11,37,0.297408958257966
31216874,27250650,13,97,37,0.216998445706049
31216874,29505880,9,25,37,0.295918177149643
31216874,29775145,15,69,37,0.29686968499788
31217953,26198084,6,572,11,0.0756409358488949
31217953,30294240,6,85,11,0.196220982050319
31221851,4606600,8,38,10,0.410391340834062
31221851,29074472,6,8,10,0.670820393249937
31223934,3587998,6,80,38,0.108821437516502
31223934,3698862,9,53,38,0.200545433019714
31223934,4976212,6,17,38,0.23606684260939
31223934,6834569,16,186,38,0.190314427227923
31223934,10683513,10,42,38,0.250313087160879
31223934,11460381,8,25,38,0.25955427380922
31223934,15671149,6,134,38,0.0840827782006816
31223934,18767333,7,394,38,0.0572081799068111
31223934,19882291,11,201,38,0.125864385012228
31223934,20363320,16,303,38,0.149110034295487
31223934,20364494,13,319,38,0.118074526450049
31223934,21720822,30,192,38,0.351219679343135
31223934,22162624,11,242,38,0.114707866935281
31223934,24418214,9,208,38,0.101232285899816
31223934,26183959,10,532,38,0.0703319057664275
31223934,26198084,7,572,38,0.0474797285454085
31223934,27524002,6,12,38,0.280975743474508
31223934,28251952,6,52,38,0.134976381199754
31223934,28358705,6,21,38,0.212397697621437
31223934,28564985,7,19,38,0.260513024647675
31223934,28746860,10,23,38,0.338255045745869
31223934,28904005,12,40,38,0.307793505625546
31223934,28971293,9,85,38,0.158358452192502
31223934,29792593,9,33,38,0.254152122626207
31223934,29902798,17,30,38,0.503496546095228
31223934,30022052,12,63,38,0.245255735793986
31223934,30034903,7,19,38,0.260513024647675
31223934,30106458,9,32,38,0.258092700604382
31223934,30389340,8,27,38,0.249756216421785
31223934,30907941,16,61,38,0.332325193917811
31224305,26198084,6,572,10,0.0793328828021918
31234847,16533432,6,42,22,0.197385508487931
31234847,27250650,6,97,22,0.129883517853246
31234847,28768646,12,228,22,0.169434748417471
31234847,29229788,6,27,22,0.246182981958665
31239123,28993362,7,10,15,0.571547606649408
31245805,11794566,8,113,27,0.144833452424952
31245805,15199331,12,50,27,0.32659863237109
31245805,18767333,9,394,27,0.0872594590744725
31245805,20363320,10,303,27,0.11055968780111
31250848,28768646,6,228,9,0.132453235706504
31260849,9333238,6,13,19,0.381770857785467
31260849,30001927,10,106,19,0.222828258910793
31261870,3698862,6,53,51,0.115405957216923
31261870,6189529,8,20,51,0.25048971643406
31261870,6834569,8,186,51,0.0821388138178263
31261870,10683513,6,42,51,0.129640744710433
31261870,12419288,11,46,51,0.227106038229217
31261870,17095480,6,62,51,0.106701449104437
31261870,18767333,8,394,51,0.056436073191892
31261870,19882291,10,201,51,0.0987681418243266
31261870,20363320,20,303,51,0.160887977907984
31261870,20364494,9,319,51,0.0705605699059125
31261870,20852243,12,81,51,0.186704011203735
31261870,21720822,25,192,51,0.252641276079514
31261870,21888192,17,32,51,0.420812705765087
31261870,22162624,11,242,51,0.0990147542976674
31261870,26183959,20,532,51,0.121419682098676
31261870,26198084,8,572,51,0.0468389212816192
31261870,27179502,8,292,51,0.065556154972213
31261870,27354318,11,43,51,0.23489478196744
31261870,27439884,8,97,51,0.113741521074466
31261870,27843974,9,815,51,0.0441447048025869
31261870,27963319,13,25,51,0.364072821847283
31261870,28118006,6,11,51,0.253320198552449
31261870,28251952,18,52,51,0.349531036821278
31261870,28347799,9,48,51,0.18190171877725
31261870,28369709,8,14,51,0.299392475426048
31261870,28746860,7,23,51,0.204385006865824
31261870,28904005,9,40,51,0.199263349246521
31261870,28971293,20,85,51,0.303763399702542
31261870,29457526,6,16,51,0.210042012604201
31261870,29792593,8,33,51,0.195005979767235
31261870,29902798,8,30,51,0.204523997025965
31261870,30300721,6,12,51,0.242535625036333
31261870,30389340,6,27,51,0.161690416690889
31261870,30907941,13,61,51,0.233073740888456
31261870,30965371,17,29,51,0.442043322368492
31261870,31017205,11,203,51,0.1081084344264
31261870,31223934,9,38,51,0.204439882690915
31262991,27439884,7,97,15,0.183512876782577
31265537,28731000,15,114,25,0.280975743474508
31265537,28946727,6,20,25,0.268328157299975
31266325,6206054,7,36,52,0.161787557232358
31266325,10587360,6,290,52,0.0488596756488342
31266325,12375950,8,62,52,0.140893990735269
31266325,27958338,8,47,52,0.161822678812547
31266325,27959526,17,25,52,0.471495166791445
31266325,28218751,12,20,52,0.372104203767625
31266325,28448868,12,162,52,0.130744090092123
31266325,28461491,7,20,52,0.217060785531115
31266325,28541642,6,303,52,0.0478000404707181
31266325,30384242,9,86,52,0.13458343602478
31267656,30493140,9,453,9,0.140952295720482
31272798,13690965,9,77,24,0.209358947339656
31272798,27843974,12,815,24,0.0858018833720103
31272798,30739617,9,260,24,0.113933178796913
31272798,31150173,14,78,24,0.323575114464717
31277966,11569845,9,35,17,0.368964027760855
31277966,24608010,10,41,17,0.378777009539285
31280566,6272854,8,67,16,0.24433888871261
31280566,18994543,6,22,16,0.319801074533416
31280566,26198084,8,572,16,0.0836242010007091
31280566,27228690,10,209,16,0.172928615966519
31280566,28050447,8,30,16,0.365148371670111
31280566,29171200,7,26,16,0.343203236491822
31280566,30276994,6,21,16,0.327326835353989
31280566,30294240,6,85,16,0.162697843363992
31284835,12222343,6,58,60,0.101709525543122
31284835,18767333,11,394,60,0.0715432967958065
31284835,20364494,6,319,60,0.0433690874119655
31284835,21512728,7,41,60,0.141133621745465
31284835,24531389,7,198,60,0.0642228862990377
31284835,26198084,6,572,60,0.0323875137815648
31284835,27228690,8,209,60,0.0714399626369093
31284835,27244297,6,27,60,0.149071198499986
31284835,28295429,6,72,60,0.0912870929175277
31284835,30246631,6,11,60,0.233549683248457
31284982,26183959,6,532,7,0.0983210288016693
31286756,28060231,6,40,16,0.237170824512628
31286756,28662396,7,115,16,0.163188341442055
31286756,30309943,7,25,16,0.35
31289373,3782363,14,72,32,0.291666666666667
31289373,7948004,20,182,32,0.26207120918048
31289373,7948009,7,71,32,0.146856737701921
31289373,13625030,6,70,32,0.126773138209277
31289373,16964454,11,176,32,0.146575492494482
31289373,16964530,9,46,32,0.234578715814209
31289373,17920246,6,49,32,0.151522881682832
31289373,18767333,16,394,32,0.142494099975819
31289373,20019031,8,319,32,0.0791807582464896
31289373,20019036,7,99,32,0.124367084540773
31289373,20363320,7,303,32,0.0710888905739589
31289373,20364494,11,319,32,0.108873542588923
31289373,21720822,6,192,32,0.0765465544619743
31289373,23741520,7,118,32,0.113915297108221
31289373,24418214,11,208,32,0.134829842907502
31289373,25822097,9,115,32,0.148360606514052
31289373,27515686,6,31,32,0.190500190500286
31289373,28249040,8,28,32,0.267261241912424
31289373,28622153,8,131,32,0.123560412643043
31289373,29022825,6,79,32,0.11933359262636
31289373,29644203,9,73,32,0.186211324935533
31289373,30765593,15,76,32,0.30416516462018
31290524,25584167,8,15,16,0.516397779494322
31290524,28280480,8,37,16,0.328797974610715
31290524,28874357,6,9,16,0.5
31290524,30066505,6,41,16,0.234260642832909
31311302,28180931,8,158,20,0.142313613392964
31319710,30578029,7,38,7,0.429197537639476
31331324,3587998,6,80,17,0.162697843363992
31331324,3698862,7,53,17,0.233203811628469
31331324,6834569,6,186,17,0.106701449104437
31331324,18767333,9,394,17,0.109968914416537
31331324,19882291,6,201,17,0.102642863885341
31331324,20363320,10,303,17,0.139333076031824
31331324,20364494,8,319,17,0.108635104078272
31331324,21719104,9,101,17,0.217198770175779
31331324,22422982,7,139,17,0.144001222546181
31331324,26183959,6,532,17,0.0630915175301304
31331324,26198084,6,572,17,0.0608455435736127
31331324,26326127,6,100,17,0.1455213750218
31331324,30375231,6,94,17,0.150093837982278
31339347,5235496,11,26,27,0.415168245853018
31339347,7948004,7,182,27,0.0998574482525463
31339347,16439706,6,90,27,0.121716123890037
31339347,16964454,10,176,27,0.145064713296415
31339347,20019031,9,319,27,0.0969762275752854
31339347,20019036,9,99,27,0.174077655955698
31339347,20364494,8,319,27,0.0862010911780315
31339347,24418214,9,208,27,0.120096115353815
31339347,25822097,6,115,27,0.107676380411633
31339347,29022825,8,79,27,0.173218613989768
31339347,29366637,6,26,27,0.226455406828919
31339347,29454489,11,35,27,0.357830026747796
31339347,29618807,6,38,27,0.187317162316339
31339347,30893996,6,51,27,0.161690416690889
31340266,6834569,9,186,19,0.15139419980681
31340266,20363320,6,303,19,0.0790775372949729
31340266,21720822,12,192,19,0.198679853559757
31340266,25053234,6,20,19,0.307793505625546
31340266,26183959,19,532,19,0.188982236504614
31340266,26198084,11,572,19,0.105515890930544
31340266,27758951,7,29,19,0.298210025989613
31340266,27843974,6,815,19,0.0482164959439272
31340266,28971293,6,85,19,0.149301780538032
31340266,30022052,6,63,19,0.173421993904824
31340266,30907941,7,61,19,0.205615723406116
31341165,4118422,8,74,53,0.127742729724436
31341165,6834569,9,186,53,0.0906458868935161
31341165,8473904,6,13,53,0.228581795327838
31341165,11029155,6,33,53,0.143468429957643
31341165,18767333,11,394,53,0.0761213776267097
31341165,19882291,7,201,53,0.0678206701011507
31341165,20363320,14,303,53,0.110476215016238
31341165,20364494,20,319,53,0.153814302111087
31341165,21719104,10,101,53,0.136678869597163
